name , value
EPFL_00005_560x888_24bit_sRGB_007.png , 1.519610682110682
EPFL_00005_560x888_24bit_sRGB_008.png , 1.3639478764478765
EPFL_00005_560x888_24bit_sRGB_009.png , 1.2315395752895753
EPFL_00005_560x888_24bit_sRGB_010.png , 1.1257078507078506
EPFL_00006_2048x1536_24bit_sRGB_001.png , 3.5730908711751304
EPFL_00006_2048x1536_24bit_sRGB_002.png , 2.5651652018229165
EPFL_00006_2048x1536_24bit_sRGB_003.png , 2.023503621419271
EPFL_00006_2048x1536_24bit_sRGB_004.png , 1.7069842020670574
EPFL_00006_2048x1536_24bit_sRGB_005.png , 1.4792162577311199
EPFL_00006_2048x1536_24bit_sRGB_006.png , 1.3086153666178386
EPFL_00006_2048x1536_24bit_sRGB_007.png , 1.1742502848307292
EPFL_00006_2048x1536_24bit_sRGB_008.png , 1.0646425882975261
EPFL_00006_2048x1536_24bit_sRGB_009.png , 0.9726651509602865
EPFL_00006_2048x1536_24bit_sRGB_010.png , 0.8955421447753906
EPFL_00007_1600x1200_24bit_sRGB_001.png , 3.53299375
EPFL_00007_1600x1200_24bit_sRGB_002.png , 2.35225625
EPFL_00007_1600x1200_24bit_sRGB_003.png , 1.81425
EPFL_00007_1600x1200_24bit_sRGB_004.png , 1.5021645833333332
EPFL_00007_1600x1200_24bit_sRGB_005.png , 1.28878125
EPFL_00007_1600x1200_24bit_sRGB_006.png , 1.1356270833333333
EPFL_00007_1600x1200_24bit_sRGB_007.png , 1.02475625
EPFL_00007_1600x1200_24bit_sRGB_008.png , 0.93404375
EPFL_00007_1600x1200_24bit_sRGB_009.png , 0.85808125
EPFL_00007_1600x1200_24bit_sRGB_010.png , 0.79391875
EPFL_00008_1430x1834_24bit_sRGB_001.png , 4.283980141995409
EPFL_00008_1430x1834_24bit_sRGB_002.png , 3.191185913323318
EPFL_00008_1430x1834_24bit_sRGB_003.png , 2.571719883170265
EPFL_00008_1430x1834_24bit_sRGB_004.png , 2.1813590989163507
EPFL_00008_1430x1834_24bit_sRGB_005.png , 1.8916030534351145
EPFL_00008_1430x1834_24bit_sRGB_006.png , 1.6665471932647504
EPFL_00008_1430x1834_24bit_sRGB_007.png , 1.486844453256667
EPFL_00008_1430x1834_24bit_sRGB_008.png , 1.3333277409613287
EPFL_00008_1430x1834_24bit_sRGB_009.png , 1.2022176296985456
EPFL_00008_1430x1834_24bit_sRGB_010.png , 1.0918043788272795
EPFL_00009_2048x1536_24bit_sRGB_001.png , 3.5250015258789062
EPFL_00009_2048x1536_24bit_sRGB_002.png , 2.5394325256347656
EPFL_00009_2048x1536_24bit_sRGB_003.png , 1.9968706766764324
EPFL_00009_2048x1536_24bit_sRGB_004.png , 1.6548436482747395
EPFL_00009_2048x1536_24bit_sRGB_005.png , 1.4029184977213542
EPFL_00009_2048x1536_24bit_sRGB_006.png , 1.2173881530761719
EPFL_00009_2048x1536_24bit_sRGB_007.png , 1.0770963033040364
EPFL_00009_2048x1536_24bit_sRGB_008.png , 0.9664382934570312
EPFL_00009_2048x1536_24bit_sRGB_009.png , 0.875586191813151
EPFL_00009_2048x1536_24bit_sRGB_010.png , 0.8000386555989584
EPFL_00010_2592x1946_24bit_sRGB_001.png , 3.621201451537183
EPFL_00010_2592x1946_24bit_sRGB_002.png , 2.505448815550734
EPFL_00010_2592x1946_24bit_sRGB_003.png , 1.943478550492939
EPFL_00010_2592x1946_24bit_sRGB_004.png , 1.6048272493116618
EPFL_00010_2592x1946_24bit_sRGB_005.png , 1.3596583051019502
EPFL_00010_2592x1946_24bit_sRGB_006.png , 1.1815833047847437
EPFL_00010_2592x1946_24bit_sRGB_007.png , 1.0465532336035934
EPFL_00010_2592x1946_24bit_sRGB_008.png , 0.9393620024615228
EPFL_00010_2592x1946_24bit_sRGB_009.png , 0.8523363848603657
EPFL_00010_2592x1946_24bit_sRGB_010.png , 0.7813122517858729
