Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
EPFL_00004_2000x2496_24bit_sRGB_004.png, 00004_2000x2496.png, EPFL, -1, 0.9934888482093811, 0.9934372305870056, 38.53663931376103, 41.101651003107264, 40.5999320582303, 0.6191102266311646, 0.9997771382331848, 0.0821121409535408, 0.9916538000106812, 92.194844, 37.87604647317084, None, None, None, None, None
EPFL_00004_2000x2496_24bit_sRGB_005.png, 00004_2000x2496.png, EPFL, -1, 0.9915945529937744, 0.9915318489074707, 37.316716420792595, 40.82020856862484, 40.04421487201824, 0.5762496590614319, 0.9997101426124573, 0.09342657774686813, 0.988861620426178, 91.155725, 36.564436080598924, None, None, None, None, None
EPFL_00004_2000x2496_24bit_sRGB_006.png, 00004_2000x2496.png, EPFL, -1, 0.9897114038467407, 0.9896390438079834, 36.34745830776664, 40.54466096743762, 39.60475416443009, 0.5418908596038818, 0.999634325504303, 0.1033153235912323, 0.9860750436782837, 90.182047, 35.48453911052149, None, None, None, None, None
EPFL_00004_2000x2496_24bit_sRGB_007.png, 00004_2000x2496.png, EPFL, -1, 0.9871919751167297, 0.9871038794517517, 35.326874985115985, 40.2838233313807, 39.16482116061148, 0.5052147507667542, 0.9995173811912537, 0.11478573083877563, 0.9822254180908203, 88.925247, 34.28559701801116, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_001.png, 00005_560x888.png, EPFL, -1, 0.9983507394790649, 0.998348593711853, 43.81748667882829, 45.07099316505262, 46.8140849317912, 0.830146312713623, 0.9987307190895081, 0.045360833406448364, 0.9982699155807495, 95.270125, 44.90069268416505, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_002.png, 00005_560x888.png, EPFL, -1, 0.9975230097770691, 0.9975205063819885, 41.99412090421609, 44.279841500616506, 46.08696600972809, 0.7803332209587097, 0.9981428980827332, 0.05548733100295067, 0.9973767399787903, 94.779869, 43.07911683926533, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_003.png, 00005_560x888.png, EPFL, -1, 0.9962207674980164, 0.9962168335914612, 40.08120831807429, 43.43075829584415, 45.35373732989338, 0.7216490507125854, 0.9972115159034729, 0.06818210333585739, 0.9959346055984497, 94.090796, 41.04927041991431, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_004.png, 00005_560x888.png, EPFL, -1, 0.9950301647186279, 0.9950249195098877, 38.81480909284625, 42.844252489085946, 45.27781428818041, 0.6802604794502258, 0.9963171482086182, 0.07812926918268204, 0.9945263862609863, 93.182093, 39.60096434899541, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_005.png, 00005_560x888.png, EPFL, -1, 0.9936617612838745, 0.993654727935791, 37.620961616083555, 42.30297176945174, 44.80101849523876, 0.6418479084968567, 0.9951601624488831, 0.0881175622344017, 0.9928261041641235, 92.306139, 38.218201382815195, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_006.png, 00005_560x888.png, EPFL, -1, 0.991679310798645, 0.9916695356369019, 36.35963313196139, 41.763106740611974, 44.32343614724955, 0.6023018956184387, 0.9933882355690002, 0.10079798102378845, 0.9900594353675842, 90.91958, 36.56813372613553, None, None, None, None, None
EPFL_00005_560x888_24bit_sRGB_007.png, 00005_560x888.png, EPFL, -1, 0.9892433881759644, 0.9892289042472839, 35.22265070995233, 41.334452284810226, 43.996997561816286, 0.5677793622016907, 0.9911043643951416, 0.11399278044700623, 0.9866604804992676, 89.184462, 35.03988932308976, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_001.png, 00006_2048x1536.png, EPFL, -1, 0.9995498657226562, 0.9995495676994324, 49.55143115557716, 50.342318994734626, 49.77518731558962, 0.933947741985321, 0.9999632835388184, 0.02327641285955906, 0.9995513558387756, 96.142187, 50.086621433223385, None, None, None, None, None
