name , value
EPFL_00001_1192x832_24bit_sRGB_001.png , 2.1195510131646875
EPFL_00001_1192x832_24bit_sRGB_002.png , 1.7449946760454311
EPFL_00001_1192x832_24bit_sRGB_003.png , 1.5034605704697988
EPFL_00001_1192x832_24bit_sRGB_004.png , 1.3211796592669076
EPFL_00001_1192x832_24bit_sRGB_005.png , 1.092733608673206
EPFL_00001_1192x832_24bit_sRGB_006.png , 0.8961748193082085
EPFL_00001_1192x832_24bit_sRGB_007.png , 0.7614868353123386
EPFL_00002_853x945_24bit_sRGB_001.png , 1.1151727175173833
EPFL_00002_853x945_24bit_sRGB_002.png , 0.9816681863575182
EPFL_00002_853x945_24bit_sRGB_003.png , 0.793707859592971
EPFL_00002_853x945_24bit_sRGB_004.png , 0.6657660172314334
EPFL_00002_853x945_24bit_sRGB_005.png , 0.5791051812153805
EPFL_00002_853x945_24bit_sRGB_006.png , 0.46609476668093314
EPFL_00002_853x945_24bit_sRGB_007.png , 0.4031485513314353
EPFL_00003_945x840_24bit_sRGB_001.png , 1.161864449483497
EPFL_00003_945x840_24bit_sRGB_002.png , 1.0054824892920131
EPFL_00003_945x840_24bit_sRGB_003.png , 0.7105568153187201
EPFL_00003_945x840_24bit_sRGB_004.png , 0.5520937263794407
EPFL_00003_945x840_24bit_sRGB_005.png , 0.43703703703703706
EPFL_00003_945x840_24bit_sRGB_006.png , 0.32049382716049385
EPFL_00003_945x840_24bit_sRGB_007.png , 0.24824892920131014
EPFL_00004_2000x2496_24bit_sRGB_001.png , 1.04540625
EPFL_00004_2000x2496_24bit_sRGB_002.png , 0.8644350961538462
EPFL_00004_2000x2496_24bit_sRGB_003.png , 0.7020905448717949
EPFL_00004_2000x2496_24bit_sRGB_004.png , 0.5385168269230769
EPFL_00004_2000x2496_24bit_sRGB_005.png , 0.4342267628205128
EPFL_00004_2000x2496_24bit_sRGB_006.png , 0.31485576923076924
EPFL_00004_2000x2496_24bit_sRGB_007.png , 0.2904142628205128
EPFL_00005_560x888_24bit_sRGB_001.png , 1.630188223938224
EPFL_00005_560x888_24bit_sRGB_002.png , 1.3368967181467182
EPFL_00005_560x888_24bit_sRGB_003.png , 1.0374356499356499
EPFL_00005_560x888_24bit_sRGB_004.png , 0.8490267052767053
EPFL_00005_560x888_24bit_sRGB_005.png , 0.6677364864864865
EPFL_00005_560x888_24bit_sRGB_006.png , 0.5073278635778635
EPFL_00005_560x888_24bit_sRGB_007.png , 0.3934282496782497
EPFL_00006_2048x1536_24bit_sRGB_001.png , 1.7930348714192708
EPFL_00006_2048x1536_24bit_sRGB_002.png , 1.5630162556966145
EPFL_00006_2048x1536_24bit_sRGB_003.png , 1.2491226196289062
EPFL_00006_2048x1536_24bit_sRGB_004.png , 1.0452117919921875
EPFL_00006_2048x1536_24bit_sRGB_005.png , 0.8340237935384115
EPFL_00006_2048x1536_24bit_sRGB_006.png , 0.6434669494628906
EPFL_00006_2048x1536_24bit_sRGB_007.png , 0.5109774271647135
EPFL_00007_1600x1200_24bit_sRGB_001.png , 1.36621875
EPFL_00007_1600x1200_24bit_sRGB_002.png , 1.0847395833333333
EPFL_00007_1600x1200_24bit_sRGB_003.png , 0.91745
EPFL_00007_1600x1200_24bit_sRGB_004.png , 0.7066479166666667
EPFL_00007_1600x1200_24bit_sRGB_005.png , 0.5823791666666667
EPFL_00007_1600x1200_24bit_sRGB_006.png , 0.464625
EPFL_00007_1600x1200_24bit_sRGB_007.png , 0.3686270833333333
EPFL_00008_1430x1834_24bit_sRGB_001.png , 2.699680472199556
EPFL_00008_1430x1834_24bit_sRGB_002.png , 1.9993167138205306
EPFL_00008_1430x1834_24bit_sRGB_003.png , 1.5901487825151948
EPFL_00008_1430x1834_24bit_sRGB_004.png , 1.3039921910150918
EPFL_00008_1430x1834_24bit_sRGB_005.png , 0.937117843988073
EPFL_00008_1430x1834_24bit_sRGB_006.png , 0.7386979432780959
EPFL_00008_1430x1834_24bit_sRGB_007.png , 0.5599850531148242
EPFL_00009_2048x1536_24bit_sRGB_001.png , 2.6114540100097656
EPFL_00009_2048x1536_24bit_sRGB_002.png , 2.0934244791666665
EPFL_00009_2048x1536_24bit_sRGB_003.png , 1.4942957560221355
EPFL_00009_2048x1536_24bit_sRGB_004.png , 1.1548194885253906
EPFL_00009_2048x1536_24bit_sRGB_005.png , 0.8674087524414062
EPFL_00009_2048x1536_24bit_sRGB_006.png , 0.649468739827474
EPFL_00009_2048x1536_24bit_sRGB_007.png , 0.44728342692057294
EPFL_00010_2592x1946_24bit_sRGB_001.png , 1.2658952203316711
EPFL_00010_2592x1946_24bit_sRGB_002.png , 1.1214607678936217
EPFL_00010_2592x1946_24bit_sRGB_003.png , 0.9199917843502975
EPFL_00010_2592x1946_24bit_sRGB_004.png , 0.7813122517858729
EPFL_00010_2592x1946_24bit_sRGB_005.png , 0.6531600116732011
EPFL_00010_2592x1946_24bit_sRGB_006.png , 0.5406817403220281
EPFL_00010_2592x1946_24bit_sRGB_007.png , 0.44995987337114435
